shop_name,lat,lon
Vdeep,55.974604016227985,-3.17221139925438
vacant,55.97463126945937,-3.172180175274853
Ritchie Collins Gallery,55.974740434654926,-3.1720392592899618
Henderson Local Store,55.974776823018,-3.171992287119055
Agoon Pani,55.97482234653028,-3.171929566865766
Greggs,55.97153172479254,-3.173079846870429
The Flying Dog,55.97206491358333,-3.172759500279294
Easy Iron,55.972118963023036,-3.1727451127190607
vacant,55.972988773361635,-3.172931669681627
Short Cut to the Shore,55.97305150072489,-3.1729495917657706
Plumed Horse,55.96007633845838,-3.2055545529765936
storage for Plumed Horse,55.973508252868214,-3.1731076300808745
Henderson Newsagent,55.97356275977358,-3.1730451850887147
V Deep,55.97361726664759,-3.1729827399215567
vacant,55.96551569473691,-3.163157371716689
Brunos Diner,55.94427093394563,-3.2027896941843887
Burke & Hare,55.945742157656944,-3.2021147547291564
No. 1 The High Street,55.95073865784612,-3.1844296055119945
Highland Gems,55.95070211086196,-3.1844925467844267
Barnets,55.950682913761305,-3.184620075115441
Gleneagles of Scotland,55.950673007262985,-3.1847158584694903
Cashmere and Kilt Centre,55.95065042213361,-3.1851955979612203
Geoffrey (Tailor) Kiltmaker,55.950631224307486,-3.1853231257646084
Monteiths Bar and Restaurant,55.950657710681746,-3.1853719781490093
John Morrison Kiltmakers,55.95062968390111,-3.1854832217302627
Carrubers Christian Centre,55.95085440855888,-3.185474076008635
Royal Mile Pharmacy,55.950610485778206,-3.1856107493191304
The Wee Gift Shop,55.95059113343867,-3.185754286358454
Capital Coaches /  Scotline Tours,55.95057255143048,-3.1858177754029535
Tappit Hen,55.95057193503628,-3.1858818136827995
The Bonnie Blue Gallery,55.95055335296275,-3.185945302634008
Whisky and Wine,55.95054375367956,-3.1860090662015605
Celtic Craft Centre,55.950534462614264,-3.1860408106309093
The Rabbie Burns,55.95052470914928,-3.1861205836920132
Shamoli,55.95051541805542,-3.1861523280787343
Thistle do nicely,55.950496373396064,-3.1862638454157883
Johnsons Cashmere Scottish Experience,55.95047732863622,-3.186375362642075
Whiski,55.95044914677235,-3.1865026144858226
Ladbrokes,55.95043893041976,-3.1866304157835152
Dubh Prais,55.950448684213605,-3.1865506430312895
The Royal Mile,55.95041973111432,-3.1867579421623318
The Mitre,55.95040053167739,-3.18688546841321
Hector Russell Kiltmaker,55.95037111522856,-3.1871407954688804
Bella Italia,55.95027434298637,-3.187858470850394
The Woollen Mill,55.950245233307776,-3.1880817774669796
The Albanach,55.95017864769181,-3.1884640768532653
Glenhas Deli & Juice Bar,55.95016873821464,-3.188559857940581
No. 1 Currency (bureau de change),55.95015913758361,-3.1886236202114024
Wildest Dreams,55.95014938245231,-3.1887033918292618
The House of Edinburgh,55.95014891903752,-3.188751419965395
Crest of Edinburgh,55.95012987203526,-3.1888629349425597
The Whisky Trail,55.95011949873485,-3.189006743898671
Gordon's Trattoria,55.950100451502344,-3.1891182586628792
The Filling Station,55.95008124963158,-3.1892457826640688
Angels with Bagpipes,55.949847412206715,-3.191128264021557
International Newsagents,55.94983781025139,-3.191192025111102
The Cigar Box,55.94981876104879,-3.1913035379668715
Royal Mile Curios,55.949809313815976,-3.1913512897416005
Ness,55.949799556924575,-3.191431059930686
James Pringle Weavers,55.949790109642585,-3.1914788116500974
Marchbrae,55.9497715247006,-3.1915422966056863
Royal Mile Whiskies,55.94973358042822,-3.1917493122837954
World's End,55.95051501059035,-3.184326690384715
Mrs McIntyres,55.95047692446758,-3.1845497267842733
The Real Scot Shop,55.95047584691013,-3.1846617935475274
Heritage of Scotland,55.95045649567566,-3.184805330578454
The Woolen Merchant,55.950428315428276,-3.184932583517233
Campbells,55.95040927187097,-3.185044101218703
Jim Garrahy's Fudge Kitchen,55.950399673053944,-3.1851078647794466
Celtic Jewellery,55.95038992019288,-3.185187637806852
Caf‚ Keno,55.95037056834819,-3.185331174249605
Royal Mile Factory Outlet,55.95032272726545,-3.185633981582408
Ballantrae Cashmere,55.950313128144344,-3.1856977448509896
Really Scottish,55.95029423798907,-3.185793252381355
The Nutcracker Christmas Shop,55.95027550186219,-3.1858727503704958
Edinburgh Scarf Company,55.95026590261805,-3.1859365135008146
Palenque,55.95025614922248,-3.186016286037804
Haggis Backpackers,55.95024639577541,-3.1860960585339932
Edinburgh Cashmere & Lambswool Boutique,55.95019886115487,-3.1863668451047076
Starbucks,55.949902805516196,-3.188183386680037
Frankie & Bennys,55.94982878117721,-3.188405314783235
Warhammer,55.94984551130858,-3.18853393927487
Scottish Experience,55.949835910692805,-3.188597701022184
Coffee House,55.949816863832325,-3.188709215179215
The Clamshell,55.94980695416827,-3.1888049953093542
The Royal McGregor,55.94979750790103,-3.1888527476915702
Subway,55.94978728912225,-3.188980546191955
Bay of Bengal,55.949768087397295,-3.189108069236102
Highland Experiences,55.949758022890286,-3.1892198583543183
Taste of Scotland,55.949747803731704,-3.1893476566227426
Argyle Cashmere,55.94973820269633,-3.1894114180025386
Festival Fringe Society,55.94972844705909,-3.189491188551121
Burgers & Beers,55.949689887820234,-3.189762242788433
CAFFE NERO,55.9496881870373,-3.1899383437942803
Queen's Spice,55.99069530382337,-3.3973742004895473
vacant,55.99075064913075,-3.3972479464076524
vacant,55.99060657357603,-3.397274810867001
Scotts South Queensferry,55.99055413457599,-3.3971446683948248
Forth Gear,55.9902052032177,-3.3962183039648117
The Boat House,55.9901791646672,-3.3961372094633044
Maise's,55.990135706469616,-3.396007393731518
J.W.,55.99004897110458,-3.3957317385823362
The G:Room,55.99001413163911,-3.3956342964996256
Deaf Action,55.98999689330145,-3.395569550989014
Deans Properties,55.98997947351353,-3.395520830063614
William Hill,55.98987858153455,-3.3949080156568865
Clydesdale Bank,55.98990335141737,-3.3951012802124043
Ferry Tap,55.9897589135378,-3.395160201006768
Neilsons,55.989872863237366,-3.3946192513506355
Town Cryer,55.989676527657174,-3.3944999646417715
Scruples,55.98966827074629,-3.394435543597366
Jitter Bean Caf‚,55.98965157556352,-3.3943227259899382
Seakist Antiques,55.98964386230676,-3.394210231830064
Words & Pictures,55.98963560524382,-3.394145810899371
Joyce Paton,55.989618728570825,-3.3940490178966773
The Little Parlour,55.98961047142324,-3.3939845970408546
Health & Beauty at The Terrace,55.98973321685951,-3.393459993523227
Lothian Local Medical Committee,55.946427206706495,-3.1842659370724795
Caf‚ on the corner,55.95325401672964,-3.2030362491556725
The Suburban Pantry,55.96014982404431,-3.255774319350122
Bank of Scotland / HBOS,55.96019343125376,-3.2559038790146495
Blackhall Framing Gallery,55.960228545442455,-3.2559851085629457
Lindsay & Gilmour,55.96027198918207,-3.256130681880042
Blackhall Express Store,55.960297794127335,-3.2562436470892235
Caf‚ Now,55.96033274481627,-3.256340890340162
La Favorita,55.96036785871295,-3.256422120573568
Bombay Feast,55.96042894046413,-3.256600303572428
Farmers Autocare,55.96052774875744,-3.2566035059943084
vacant,55.95927684749088,-3.177658568806258
vacant,55.95929782546427,-3.1782839028090843
Scotmid,55.9378132691786,-3.391114675201337
EUSA Shop,55.93916540914688,-3.1703241082691354
Holyrood Coffee Shop,55.9493228476413,-3.1830892573793226
Lock & Watch Repairs,55.94933290658891,-3.1829774678457095
can you escape,55.949333675179,-3.18289742246766
vacant,55.94934358025353,-3.1828016419314387
Holyrood 9A,55.949353946308385,-3.1826578340887703
Tesco Express,55.950293496328655,-3.1783786744615328
Let me eat,55.95036750269933,-3.1781567243311715
Henderson's,55.95052449709959,-3.1777130942759646
vacant,55.95101267212108,-3.1764627764252658
vacant,55.951196914672984,-3.1759879294342666
Hemma,55.95073523403439,-3.1772871062401955
PIZZA EXPRESS (RESTAURANTS) LTD,55.951299087587884,-3.175638707055349
Reekies Smoke House,55.949215598497325,-3.1820931358551268
James Morrow,55.94350255206039,-3.203262225710503
McGills Hairdressers,55.943457325477794,-3.203292845788117
Caf‚ Class,55.94339397697792,-3.2033389150793083
Edinburgh Centre for Nutrition & Therapy,55.943357733152865,-3.2033698136049185
Istanbul Hair Studio,55.94331250654356,-3.203400433444888
Mobile Technicians,55.943249470741506,-3.203414489498105
Three Coins,55.94321338326729,-3.203429381408007
Omega Travel,55.94316815664294,-3.203460001066829
Edinburgh Central Apartments,55.94312324275993,-3.2034586078663554
Edinburgh Chinese Elderly Support Association,55.94308746802441,-3.2034414869291226
XL Electrical Appliances,55.9430425541405,-3.203440093754298
Sweet Service,55.94300677940172,-3.203422972870752
Tollcross Post Office,55.9429530391061,-3.2034052947677356
Number 1 Sushi Bar,55.94289031603007,-3.2033873380938567
Provenance Wines,55.94280080097743,-3.203352539370278
Shelter,55.9427380778915,-3.203334582855497
King's Arms,55.94266637202426,-3.2033163477980944
Concorde Fish Bar,55.94262161448699,-3.203298948601699
William Hill,55.94253194305645,-3.2032801564831126
Formo Hair & Beauty,55.942478202734414,-3.2032624788032242
Greggs,55.94244242796589,-3.2032453583394354
The Smoking Fox,55.94235275652369,-3.2032265664372144
Tollcross Superstore,55.94240649685241,-3.2032442440078333
Nail Hub,55.94229901619171,-3.2032088889165746
King's Pantry,55.942254258635344,-3.2031914900146194
The Cuckoo's Nest,55.9421825527392,-3.203173255461349
Tollcross Pharmacy,55.943702118121436,-3.2039889320249526
First Mortgage Direct Ltd.,55.943648377917924,-3.2039712528088637
Printing.com,55.94356753294975,-3.2039687439406532
IME,55.94356753294975,-3.2039687439406532
Hex,55.94346872243158,-3.2039656775636187
vacant,55.94342396499669,-3.203948277246711
Liquorice Club,55.9433790511236,-3.20394688346779
Duke's of Tollcross,55.943333980813115,-3.203961496171312
Anatolian,55.94328008416483,-3.2039598236243823
vacant,55.94324399662711,-3.2039747150375546
Royal Bank of Scotland,55.94300146170347,-3.203967188564153
Subway,55.94291194682262,-3.203932388402036
Taquito,55.942867189377765,-3.2039149883822295
Statement Barbers,55.94283141470558,-3.2038978671414875
Hyslop Optometrist,55.94279564003065,-3.2038807459327487
Nutan's,55.94273291702544,-3.203862788567822
SCM Hairdressing,55.94267917679275,-3.203845109986773
Ladbrokes,55.942481868554104,-3.2038069658305965
Hoochie Coochie,55.94241016275721,-3.203788730028446
Cancer Research Campaign,55.942356422510024,-3.203771051703183
The Everest,55.94232064781331,-3.2037539308268808
The Buchanan Clinic,55.94228471670582,-3.2037528160295583
vacant,55.94224894200595,-3.203735695202606
Sakura Tree,55.94221301089782,-3.2037345804251656
Bagpuss Children's Hospice Shop,55.94214130508598,-3.2037163448900072
Pine Tree Bakery,55.94210537397694,-3.203715230134991
vacant,55.94108266234699,-3.183142182747527
Till's Bookshop,55.94123844492661,-3.182826724635173
Hadden Rankin,55.94068534989543,-3.1824096087974807
Millers,55.94069717355112,-3.1811771839396297
Angels Share,55.95069059691935,-3.2078891644045133
Whigham's Wine Cellar,55.95088727562125,-3.207991376251752
Orvis,55.95093187541711,-3.2080247942835474
Ryan's Caf‚ Bar,55.95042617248358,-3.2082812863912857
The Spring,55.99080549096031,-3.399542417355303
Warners,55.990813745185854,-3.3996068413396063
Westport Veterinary Clinic,55.99082108956113,-3.399751389588888
Barclays Funeral Services,55.99082017969264,-3.3998315138223156
Deery Funeral Services,55.9908016697338,-3.399878938999156
The Hair Chair,55.99075566775588,-3.399973464514635
Maurizio's,55.990710724419515,-3.397599196131504
Allium,55.99073639859282,-3.397712342371201
Good Fortune,55.99091393304441,-3.3986966689353113
DML Systems,55.990920551067255,-3.3989053169815575
The Inchcolm Inn,55.99072235056618,-3.400533358557186
The Orchard,55.963386017424824,-3.200643334102674
The Water of Leith Cafe Bistro,55.96285946717119,-3.20027460035637
Canonmills Newsagent,55.962894930209835,-3.200323756510391
The Edinburgh Fringe,55.96292141047056,-3.2003726346221737
The Chocolate Cafe,55.962947734696556,-3.2004375273940617
Eastern Spices,55.96298319766858,-3.200486683809205
Coffee Nexus,55.96300967786329,-3.2005355621434486
Interiors Scotland,55.96306263819337,-3.200633319012151
Edinburgh Tile Studio,55.96308911832873,-3.200682197546612
Toby Carvery,55.903259872739845,-3.164587935982215
vacant,55.90037394192033,-3.1628541110757475
Ming Palace,55.90032328669876,-3.1634603490525453
Ruth Ross,55.900259348154165,-3.1635703892093674
Bon Papillon,55.956104914547296,-3.2018593812935783
Prontaprint,55.95615865493458,-3.201877063510303
Mcaree Brothers,55.95622122188708,-3.2019110359994296
Simpson and Marwick Solicitors,55.95626582330446,-3.201944451745772
Leo's Beanery,55.956498125446295,-3.2020797862654997
Lonsdale & Dutch,55.95656053611358,-3.2021297713324137
Edinburgh Ski Club,55.95558047770001,-3.2021954880032824
Gamefish,55.95563421804255,-3.202213170435627
unknown,55.95566983662068,-3.2022463075225263
Forum Interactive,55.955696628668356,-3.2022631545833735
Homer homes & gardens,55.95576817827999,-3.2022974057816787
Edina Paint Co.,55.95581293584351,-3.2023148099364946
Albany Dental Care,55.95592908673861,-3.202382477288381
Connolly hair,55.955964705267725,-3.202415614785867
Papavero,55.95618818041214,-3.2025346606873737
Georgie Pirie,55.95623278165757,-3.2025680771194316
Mothers,55.95629534841358,-3.202602050787157
Sally Hair & Beauty,55.95636689791902,-3.2026363031536578
Sainsbury's Local,55.95642063818724,-3.2026539865698442
Future Property Auctions,55.95644743017326,-3.2026708342449752
Handbag Heaven,55.9564921876759,-3.202688239145869
Urban,55.95652796241614,-3.202705365481921
Hadden Rankin,55.95655475439431,-3.202722213240114
Nova Pizza,55.9566352866205,-3.2027567446822465
Pad Lifestyle,55.95666207859084,-3.2027735925235015
Ryan Siam,55.95670683607648,-3.2027909976426026
Royal Spice,55.9497866464802,-3.1881157724973894
Civerinos,55.949706109903524,-3.188081277687382
The Advocate,55.94958995080497,-3.188013664160725
The Tron,55.94960294674603,-3.1875977011880776
Dundein Cashmere,55.94984023459486,-3.1881494419546224
Canonmills Launderette,55.962445230417046,-3.1994447956468317
vacant,55.929605165161036,-3.243645959860049
Roslin Dental Laboratory,55.92945762895332,-3.2431290506831183
Hutchison Newsagents,55.92905803055706,-3.2435484029012422
Sandy's Barber Shop,55.92907696516481,-3.2434529762449675
Mister Bathrooms / Kitchen Art,55.926910945213535,-3.244391889058273
William Purves,55.92699065751716,-3.244506477008085
Tanz,55.92703492411816,-3.2445719149079935
Susan Gregory,55.92709683262165,-3.244669928035774
The Paint Shed,55.9271321164717,-3.244735078281427
Espionage,55.94860685216885,-3.1930438138001143
Rettie & Co.,55.9549807699447,-3.205636383054449
Royal Oak,55.94807147332274,-3.1861416467650328
Mother India Caf‚,55.948109408169564,-3.1859346343170087
Bumpers Ltd,55.92479186587385,-3.255750671730387
Gordon Macdonald MSP,55.92493183535893,-3.2561232878213784
The West African Shop,55.924832536930325,-3.256168086518637
Cullineys,55.924841682739206,-3.256152378615136
vacant,55.92410291003342,-3.252815748437245
Furniture Shop,55.924639821563865,-3.2565619446142855
vacant,55.92468489792191,-3.2565473997821908
Deco Kitchens,55.924829109609476,-3.2565040558047613
Mister Lees,55.92494637340582,-3.2564598393881052
Sainsbury's,55.924036542519396,-3.2513892969857907
Booker,55.92460040305736,-3.253375928393198
Longston,55.92479362408844,-3.2538142688103444
Village Inn,55.9250035223612,-3.255261397258314
The Imperial Palace,55.924887871641445,-3.2542654199861833
Matthews Foods,55.924960221502936,-3.2542197457804143
Woodside Bistro and Steakhouse,55.94318010706005,-3.3700596024342016
Woodside Bistro,55.94325738610932,-3.37038256529125
Gillespie,55.97109308563161,-3.2091658716976172
Robert Murray Stamp Shop,55.97109167106405,-3.209310032847986
Yangs,55.97109088512036,-3.209390122370384
Robert Murray Stamp Shop,55.97105969198165,-3.2098217645018723
In Touch,55.971058119377915,-3.209981943380321
Costcutter,55.970710285870965,-3.20880143041224
Inverleith Dry Cleaners,55.97072809419003,-3.208818008503254
Barbers,55.97075472810289,-3.208850884552707
best-one,55.970799327442904,-3.20888432102048
D:ISIS Hair,55.97087954337597,-3.2089509139856243
XXL Pizza,55.970941793835884,-3.2090169467901197
Zuba Hair & Beauty,55.97109245695573,-3.2092299433215987
User 2 Computers,55.97101318412892,-3.209067242168732
Colin Campbell Sports,55.96573027909298,-3.2035035228185023
Stuart Martin Framing,55.96577487996604,-3.203536948740392
Just Chairs,55.9658193244001,-3.203586390500558
Connor Malcolm,55.964063011949875,-3.20217017076335
The Strathie,55.963908098116214,-3.176325434616078
Bainbridge music,55.963876905207876,-3.175827875688647
The Harvest,55.9636454553341,-3.1765417403753804
Serenity Caf‚,55.95084772663668,-3.177738923349644
Kays Bar,55.95739850534728,-3.2009704817911944
Iglu,55.95589838771787,-3.202765921825129
City Refund Tax Free,55.94944022288337,-3.1942064286441756
Jolly Judge,55.94951456791807,-3.1939524957967174
Royal Mile Factory Outlet,55.94936201548929,-3.193931786195552
The Thistle Stop,55.94953439515678,-3.1937609396706366
HEADLAND ARCHAEOLOGY,55.96928126853432,-3.174453711932005
My Way,55.96910224188457,-3.173438906822635
The Snack Box,55.971085072598406,-3.176575305760977
Studio XIII Gallery,55.95082802436836,-3.18448037770994
harmony,55.95086364783101,-3.184513494413733
Scottish Regimental Store,55.95090840804027,-3.184530875805196
vacant,55.950943877555176,-3.1845800023555513
cyans,55.95101527835654,-3.1846302264475272
Michaels Steak & Seafood Bar,55.95105973065667,-3.1846796275998956
Chic,55.951121532755785,-3.1847936168523736
Urbane Art Gallery,55.95117435192178,-3.1849073320388537
La Garrigue,55.95120905133784,-3.185036508460582
Tangram,55.95123384369031,-3.1852614697034376
Corniche,55.950822735047765,-3.184095871025199
Aquila,55.95087617039566,-3.184145545569498
Lickity Splits,55.95090296500193,-3.18416237803517
Hair by Law,55.9509387424339,-3.184179484782313
Jeffrey Street Whisky & Tobacco,55.95109037327876,-3.184296215745084
Tempting Tattie,55.951054749758946,-3.184263099043542
Limelite,55.95515080686962,-3.150257804921577
Sin Waxing,55.95514316920195,-3.1501134335405485
Wee Jane's Cafe,55.95513523246972,-3.150001085529235
William Hill,55.95517416746507,-3.1506428843831817
Big Bazaar,55.95512774393067,-3.1498407025975395
vacant,55.95512040458961,-3.1496643080718516
the little inn,55.948692322722025,-3.1944236055666706
Victoria Regalia,55.948664753475924,-3.1944868106804556
hanam's,55.948637339421886,-3.19453400698313
Thai Orchard,55.94858220078533,-3.1946604167841537
Maxie's Bistro,55.94855478666542,-3.194707612863622
Castle Arms,55.94853620007219,-3.194771094236022
Johnstones Cashmere Company,55.94839661515564,-3.1961919877675067
Bo Chic,55.94903759519384,-3.099425750519484
HLP Architects,55.94901193164358,-3.0992809019918965
The Edinburgh Piano Company,55.94952294640095,-3.1004163414162345
Harmony,55.94935584193979,-3.1000112606327446
Surrey Aerials,55.9493471447334,-3.099978986789731
Surrey Aerials,55.94933859045496,-3.099930703420847
Headstart,55.94931278458787,-3.0998018629710655
Robin T.  Bond,55.94930437315087,-3.0997375701560204
Joppa Newsagent,55.9493046589672,-3.099705551101237
Ormelie Tavern,55.949143550141216,-3.098628078160356
Keir Street News,55.94512419816708,-3.197291987165939
RDM POLISH FOOD LIMITED,55.93424615480335,-3.1459244224885574
Cropley's Bar,55.95820642513547,-3.1189705063240063
JSL Services,55.95774363459762,-3.1224328633450154
The Tide,55.95809182694395,-3.1187269405760807
Tracy Victoria,55.916188598235394,-3.2605445585138026
Dannlimited. IDES,55.91622256374783,-3.2607376643392993
Sinclair Hay Sutherland Partnership,55.91624852901229,-3.2608345090016955
Mr Lin,55.91625702030458,-3.2608827855631595
Duckworth Alexander,55.91627433041268,-3.260947348778171
Happy Smile Limited,55.916291312889165,-3.2610439020342668
Mei Dow,55.925120614838036,-3.2596342590041196
Cherish Hair and Beauty,55.925075374497254,-3.259664799021044
Scotmid,55.92456565619499,-3.2594242088835186
Kingsknowe Roadhouse,55.91974896764419,-3.2647245753049727
Helica Instruments Ltd.,55.92302955487267,-3.2620148905358177
T K Maxx / Home Sense,55.93416063475783,-3.1021257057432643
vacant,55.934288219007676,-3.102929698314972
Poundstretcher,55.934347947650146,-3.1032835588487124
TGI Friday's,55.933985440524054,-3.1006160480353584
Chiquito's,55.93470449346993,-3.104606314981146
Five Guys,55.934569316384064,-3.104650490081885
Pizza Express,55.93535055910523,-3.104704742993633
Nando's,55.935385278566024,-3.1058422884367163
Frankie & Benny's,55.933985440524054,-3.1006160480353584
Harveys / Benson's for Beds,55.935835988765,-3.1036780391954
PC World,55.935793940823984,-3.1033566831326787
Argos,55.93572694894605,-3.1028105070369105
Thomson Holiday Hypermarket,55.935667505483906,-3.102424626837685
SCS Furniture,55.935625167867514,-3.102135281233382
Currys/PC World,55.93544053133142,-3.1016818175030223
Marks and Spencer,55.935284416197106,-3.1010530816740833
Primark,55.93463992074613,-3.1007786763754273
Pets at Home,55.93362751728548,-3.1014542749478013
McDonalds,55.933976457409464,-3.1006157932863605
Subway,55.9331093165909,-3.1051371636366247
Thomas Cook,55.9331545192673,-3.1051064368955257
The Body Shop,55.9331995783582,-3.105091712940624
Mountain Warehouse,55.9332727353044,-3.104949733175751
Patisserie Valerie,55.933362997002774,-3.1049042818566877
Specsavers,55.93342616582632,-3.1048740661042507
Claire's Accessories,55.93348035153967,-3.1048435945322774
Costa Coffee,55.93354352034791,-3.104813378592044
JD Sports,55.933633781994665,-3.1047679266464607
New Look,55.93380862268144,-3.1043086948961895
Vodafone,55.933953069707435,-3.1042327686833797
Greggs,55.93399086704014,-3.10402574958224
3 Store,55.93401623836668,-3.10420255138933
Black's,55.93407940701827,-3.1041723339981817
EE,55.93420588775073,-3.10409589564742
Card Factory,55.93416981188358,-3.1041108766855796
O2,55.934269773586436,-3.1039856614197205
Pizza Hut,55.9343530596575,-3.103715904450364
Vision Express,55.934527354152145,-3.10532161039099
The Perfume Shop,55.93456127579105,-3.105546681601402
Vision Express,55.93456925335715,-3.1056589614306787
Beaverbrooks,55.93461215747507,-3.105884289145215
Carphone Warehouse,55.93464607808156,-3.106109361326547
Hobbycraft,55.93458089672659,-3.1063636238771495
USC,55.93445455837717,-3.1064240521762008
Clarks,55.93435531304688,-3.106469245092156
Waterstone's / Starbucks,55.934183915393895,-3.1065443953636493
H & M (Hennes & Mauritz),55.933922399167955,-3.106648989897626
Smyths,55.93371478142687,-3.106755120043045
Liberton Inn,55.91334736072286,-3.1601707075448386
Winston Lounge Bar,55.94229098107498,-3.2815183842611826
Shining Light,55.956429769200966,-3.1633332858592182
Mel Boy's,55.94549498982425,-3.1998173483909262
Boardwise,55.94639219745588,-3.2017986340075657
TIMBERYARD EDINBURGH (RESTAURANT) LTD,55.94630330661782,-3.2016998048231526
Mandarin House,55.94633939387766,-3.2016849101565747
Stag Barber,55.946269093025464,-3.2015226070338225
Preachers Patisserie,55.946233630281704,-3.201473471070846
vacant,55.946216289188186,-3.2014088839180457
Peppers,55.94617199972317,-3.2013434622758665
Caf‚ Truva,55.94575542736758,-3.2007541181442507
Nairne Convenience Store,55.94604061340775,-3.14145309193999
vacant,55.94608715970073,-3.1412783258376873
vacant,55.94612501932714,-3.1410712790973663
New Look,55.92588174304934,-3.1640181356775985
W.H. Smith,55.92601648699517,-3.1640221757457367
Clarks,55.92614224800845,-3.1640259465070923
Bodycare,55.92625902608972,-3.1640294479552313
Blue,55.926456801750895,-3.1640193737895754
Trespass,55.926573579826446,-3.164022875259314
H. Samuel,55.92665442618505,-3.1640252993689115
Sainsbury,55.9272455729126,-3.1632748034590863
British Home Stores (BHS),55.92635783831048,-3.1640324107392575
Carphone Warehouse,55.92670847497752,-3.1640109155928915
EE,55.926771355477634,-3.164012801000583
Thorntons,55.92695116526559,-3.1640021879650395
Thomas Cook,55.927005214053416,-3.163987804052569
Barrhead Travel,55.9270591116228,-3.1639894201017764
First Choice,55.92712199211981,-3.163991305499491
Clinton's,55.927166906760085,-3.1639926522167374
vacant,55.92722095554533,-3.163978268215184
Boot Opticians,55.927274853113005,-3.1639798842642533
Thomson,55.92731991896819,-3.1639652308678703
Bank of Scotland / HBOS,55.92749059459547,-3.1639703483372226
Claire's Accessories,55.927373816535244,-3.163966846904849
Peacocks,55.92665796379421,-3.1646015627624
Waterstones,55.927412983490456,-3.164576199154999
Gregg's,55.927457898119286,-3.1645775465634376
TSB,55.92751194696724,-3.16456316327475
Timpson,55.9273590859354,-3.164574582269929
Mr. Man,55.92729605415917,-3.164588696005917
Entertainment Exchange,55.927242156603334,-3.1645870791106043
Costa Coffee,55.92713421019428,-3.1645998453647133
Card Factory,55.92706234678475,-3.1645976894979926
Boots,55.926981500447965,-3.164595264159656
Game,55.92688268825703,-3.1645922998741014
The Entertainer,55.92681980777097,-3.16459041352022
Yours,55.92675677598848,-3.164604527046506
O2,55.92670287842819,-3.164602910161967
3 Mobile,55.92638817338942,-3.164625477886952
Holland & Barrett,55.92620851484367,-3.164620088270965
Shoe Zone,55.926136651423775,-3.164617932441733
A to Z Gift Shop,55.926073619632504,-3.16463204569025
Specsavers,55.92601073913904,-3.164630159329332
Semi-Chem,55.92593887571708,-3.164628003497476
Optical Express,55.92587584392305,-3.164642116662162
Evolution 10,55.92698543344235,-3.1641792650121805
Burger King,55.92703706213987,-3.1644208811796624
Potato More,55.92709994262746,-3.1644227672744294
Traditional Favourites,55.92684064785821,-3.164286954235519
Cafe Select,55.92698316457853,-3.1644192645329805
Poundworld,55.926414668264286,-3.164674285529043
Clark Motorchoice,55.92389116120968,-3.2462315116961813
Clark Motorchoice,55.92359837253528,-3.2467502221914963
The Blue Goose,55.92313183234338,-3.2475674021298873
Cross Keys,55.922602630709875,-3.2492467035854293
EHS Architectural Services,55.92251983931798,-3.2494360740072916
Charlie's Barber,55.92237270802514,-3.249767398015562
Tanners Lounge Bar,55.907120692281666,-3.274647211644499
Just Bike Repairs,55.90344009287406,-3.284683329653868
Eves Appleshack,55.903257605058414,-3.2849492109484864
Ali Borge,55.90320087246867,-3.285219249371838
Pentland Fry,55.903098892609066,-3.2855197799290905
Swallow,55.90247087199349,-3.28714645425895
Mane Attraction,55.902377870020004,-3.287447271694408
Byre's Electrians,55.90235042075519,-3.2874943460992085
Norman Gallacher,55.902288378918875,-3.287412317345501
Mollys,55.902285870725365,-3.287652153308026
Edinburgh Sports Injury Clinic (ESIC),55.902156435522016,-3.287999744164013
Juniper Salon,55.901823358546785,-3.2889163797882093
Margaret Best Optometrist,55.901767621842744,-3.289090469313296
vacant,55.90166546516031,-3.289406967339759
Giles,55.92410989823879,-3.2468146588782614
Lindsay Gilmour,55.90377161325125,-3.284774267077246
Julie Maxwell Hairdressing,55.90352257522783,-3.2853898415596663
Royal Bank of Scotland,55.903663155117826,-3.2848346614329165
Juniper Green Inn,55.903395817793864,-3.285481618537716
Simplyfix IT,55.903322287762855,-3.285639136131732
Railway Barbers,55.90323012444943,-3.285860016478755
Scotbet,55.90323012444943,-3.285860016478755
Woods Deli,55.90268444708602,-3.2873454663661015
Recycling & Data Services Ltd,55.90268444708602,-3.2873454663661015
Iceland,55.90242574468855,-3.2880246657946453
Kinleith Arms,55.902286154585504,-3.2884838822111533
The Juniper Beauty Salon,55.90190749146545,-3.2894629819143346
The Co-operative Food / Total,55.8993538138347,-3.297326971040908
Woodhall Arms,55.89694590011908,-3.3049549469210913
Corner Caf‚,55.89739485187162,-3.3041384048447973
H & S Stores,55.897366718814204,-3.30424940912411
Mark Mcgill,55.89734773754154,-3.304344727789216
Bank of Scotland,55.89690301384496,-3.306456795498121
Lloyds Pharmacy,55.896855895652905,-3.3066631129712154
Splash Bathrooms,55.896827420929064,-3.306806087249256
n/a,55.89661857929246,-3.3087021510776933
William Purves,55.89327389393354,-3.3198311806940914
Lapsley Ltd.,55.91281892659371,-3.1590350174589115
Day-Today express,55.91276548044136,-3.15898542671882
Kurlz,55.91256951103629,-3.158803595178754
Lasswade News Plus,55.91252489723889,-3.158770267108369
Allan McDougall,55.912489266398126,-3.158737207095464
Margiotta,55.911909586929745,-3.1582719625064835
vacant,55.91176646120397,-3.158203701711088
